Harbour View Elementary,Huntington Beach,92649,https://www.ovsd.org/harbour
Topanga Elementary Charter,Topanga,90290,https://www.topangaelementary.org/
Innovations Academy of Palmdale,Palmdale,93550,https://www.palmdalesd.org/Page/5347
Euclid Elementary,Ontario,91762,https://www.omsd.net/Euclid
Penryn Elementary,Penryn,95663,https://penryn.loomis-usd.k12.ca.us/
Powell Academy for Success,Long Beach,90805,https://lbpowell.schoolloop.com/
James Logan High,Union City,94587,https://www.jameslogan.org/
Quail Valley Elementary,Palmdale,93552,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19648576115273
Redlands East Valley High,Redlands,92374,https://www.redlandsusd.net/rev
Garfield Elementary,Bell Gardens,90201,https://gae-montebellousd-ca.schoolloop.com/
Pioneer Elementary,Somerset,95684,https://pioneer.k12.ca.us/
Col. J. K. Tuffree Middle,Placentia,92870,https://www.tuffree.org/
Honey Hollow Elementary,Moreno Valley,92557,https://honeyhollow.mvusd.net/
Burbank Preschool Center,Oakland,94605,https://www.burbankprek.org/
Parkview Elementary,El Monte,91732,http://parkview.mtviewschools.com/
Needles Middle,Needles,92363,https://nms.needlesusd.org/
La Escuelita Elementary,Oakland,94606,https://www.greatschools.org/california/oakland/224-La-Escuelita-Elementary-School/
Corvallis Middle,Norwalk,90650,https://www.corvallisms.org/
Dr. Albert Schweitzer,Anaheim,92804,https://schweitzer.magnoliasd.org/
Fletcher Elementary,Orange,92865,https://www.orangeusd.org/fletcher-elementary-school
Ninety-Third Street Elementary,Los Angeles,90003,https://93street-lausd-ca.schoolloop.com/
Newark Memorial High,Newark,94560,https://sites.google.com/view/nmhighschoolca/home
Joseph A. Gregori High,Modesto,95356,https://gregori.mcs4kids.com/
Linda Elementary,Marysville,95901,http://linda.mjusd.com/
Joshua Tree Elementary,Joshua Tree,92252,http://www.morongousd.com/joshuatreeelementaryschool_home.aspx
Lindsay Senior High,Lindsay,93247,https://www.cde.ca.gov/schooldirectory/details?cdscode=54719935432414
Fourth Street Elementary,Los Angeles,90022,https://4thstes-lausd-ca.schoolloop.com/
Dearborn Elementary Charter Academy,Northridge,91325,https://www.dearbornelem.com/
Cambridge Elementary,Concord,94520,https://ces-mdusd-ca.schoolloop.com/
Olivia Nieto Herrera Elementary,Long Beach,90804,https://herrera-lbusd-ca.schoolloop.com/
Pittsburg Senior High,Pittsburg,94565,https://www.pittsburg.k12.ca.us/phs
Cedarwood Elementary,Magalia,95954,http://cedarwood.pusdk12.org/
Buena Vista Arts-Integrated,Montclair,91763,https://www.omsd.net/BuenaVista
Sequoia Elementary,Santa Rosa,95409,https://www.rvusd.org/o/sequoia
Pine Ridge,Magalia,95954,http://pineridge.pusdk12.org/
Kellogg Polytechnic Elementary,Pomona,91768,https://kellogg.pusd.org/
Madera Elementary,El Cerrito,94530,https://maderaschool.org/
Thornhill Elementary,Oakland,94611,https://thornhillschool.org/
Edgewater Elementary,Marysville,95901,http://edgewater.mjusd.com/
Needles High,Needles,92363,https://nhs.needlesusd.org/
Great Valley Elementary,Stockton,95206,https://www.mantecausd.net/greatvalley
John H. Glenn High,Norwalk,90650,https://www.jghs.org/
Manhattan Place Elementary,Los Angeles,90047,https://manhattanplacees-lausd-ca.schoolloop.com/
Manteca High,Manteca,95336,https://www.mantecausd.net/mantecahighschool
Harvest Middle,Napa,94558,https://hms-nvusd-ca.schoolloop.com/
Valley View Middle,Pleasant Hill,94523,https://vvms-mdusd-ca.schoolloop.com/
Christa McAuliffe Elementary,Oceanside,92056,https://mcauliffe-ousd-ca.schoolloop.com/
Walnut Canyon Elementary,Moorpark,93021,https://wcs-moorpark-ca.schoolloop.com/
Roosevelt Elementary,Long Beach,90813,https://roosevelt-lbusd-ca.schoolloop.com/
Augustus F. Hawkins High C Rspnsbl Indigenous Soc Entrepr,Los Angeles,90044,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19647330126508
Ramona Elementary,Montclair,91763,https://www.omsd.net/Ramona
Joe Michell,Livermore,94550,https://www.livermoreschools.org/michell
