Hawaiian Elementary,Hawaiian Gardens,90716,https://www.hawaiianes.us/
Washington Elementary,Eureka,95503,https://washington.eurekacityschools.org/
Magnolia Elementary,Oakdale,95361,https://mag-ojusd-ca.schoolloop.com/
Magnolia Science Academy Santa Ana,Santa Ana,92703,https://msasa.magnoliapublicschools.org/
Melbourne (Ella P.) Elementary,Lakewood,90715,https://www.melbournees.us/
Baldy View ROP,Ontario,91761,https://www.baldyviewrop.com/
La Cumbre Junior High,Santa Barbara,93101,https://lacumbre.sbunified.org/
Cottonwood Creek,Dublin,94568,https://www.dublin.k12.ca.us/Domain/1742
KIPP San Francisco Bay Academy,San Francisco,94115,https://www.kipp.org/school/kipp-san-francisco-bay-academy/
Monte Vista Elementary,Murrieta,92563,https://www.murrieta.k12.ca.us/montevista
Alternatives in Action,Oakland,94621,https://www.alternativesinaction.org/
Olive Street Elementary,Porterville,93257,https://olive.portervilleschools.org/
Pivot Charter School North Valley II,Chico,95928,https://www.pivotnorthvalley.com/
Rocklin Academy at Meyers Street,Rocklin,95677,https://turnstone.rocklinacademy.com/
Mountain View High,Lucerne Valley,92356,https://www.lucernevalleyusd.org/apps/pages/mountain_view_message
Henry P. Mohr Elementary,Pleasanton,94588,https://www.greatschools.org/california/pleasanton/285-Henry-P.-Mohr-Elementary-School/
Lammersville Elementary,Tracy,95304,https://les.lammersvilleschooldistrict.net/
Cerritos High,Cerritos,90703,https://www.cerritoshs.us/
Mattole Elementary,Petrolia,95558,https://www.cde.ca.gov/schooldirectory/details?cdscode=12753826008049
Alliance Collins Family College-Ready High,Huntington Park,90255,https://www.collinsfamilyjaguars.org/
Aspire Titan Academy,Huntington Park,90255,https://aspirepublicschools.org/locations/los-angeles/aspire-titan-academy/
Vista Murrieta High,Murrieta,92563,https://www.murrieta.k12.ca.us/Domain/1674
Maple Elementary,Hesperia,92345,https://www.mapleelementary.org/
North Bay Met Academy,Windsor,95492,https://www.windsorhs.com/o/nbma
Coarsegold Elementary,Coarsegold,93614,https://www.yosemiteusd.com/Coarsegold
Rivergold Elementary,Coarsegold,93614,https://www.yosemiteusd.com/RES
Goleta Valley Junior High,Goleta,93117,https://gvjh.sbunified.org/
High Tech High Media Arts,San Diego,92106,https://www.hightechhigh.org/hthma/
Earl Warren Elementary,Lake Elsinore,92532,https://ewe.leusd.k12.ca.us/
Emilie J. Ross Middle,Hughson,95326,http://rms.hughsonschools.org/
Silicon Valley Career Technical Education,San Jose,95136,https://www.metroed.net/svcte/
Central Elementary,Tracy,95376,https://central.tracy.k12.ca.us/
Heritage K-8 Charter,Escondido,92027,https://he.amhcs.org/
Hamilton High,Hamilton City,95951,https://www.husdschools.org/Domain/37
Palisades Charter High,Pacific Palisades,90272,https://www.palihigh.org/
Intellectual Virtues Academy,Long Beach,90813,http://www.ivalongbeach.org/
West Fresno Middle,Fresno,93706,http://www.wfms.washingtonunified.org/
College Bridge Academy,Los Angeles,90007,https://www.laedcorps.org/college-bridge-academy.html
Marvin A. Dutcher Middle,Turlock,95380,https://www.turlock.k12.ca.us/Domain/11
Daniel Lewis Middle,Paso Robles,93446,https://www.pasoschools.org/lewis
Spring View Middle,Rocklin,95677,https://svms.rocklinusd.org/
Parker Whitney Elementary,Rocklin,95677,https://pwes.rocklinusd.org/
Natomas Park Elementary,Sacramento,95835,https://natomasunified.org/npe/
Kern High ROC,Bakersfield,93307,https://roc.kernhigh.org/
Clover Valley High (Continuation),Upper Lake,95485,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=17769761730050
Richard Henry Dana Middle,Hawthorne,90250,https://dana.wiseburn.org/
Glenn County ROP,Willows,95988,http://www.glenncoe.org/
Temecula Middle,Temecula,92592,https://www.tvusd.k12.ca.us/TMS
Forty-Niner ROP,Auburn,95603,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=31747320000000
Leffingwell High (Continuation),Cambria,93428,https://leffingwell.coastusd.org/
Adelante High,Riverbank,95367,https://ahs-riverbank-ca.schoolloop.com/
Santa Cruz County ROP,Santa Cruz,95060,http://www.rop.santacruz.k12.ca.us/
H. Allen Hight Elementary,Sacramento,95835,https://natomasunified.org/hah/
Peter Burnett Elementary,Hawthorne,90250,https://www.greatschools.org/california/hawthorne/3047-Peter-Burnett-Elementary-School/
Pacific Community Charter,Point Arena,95468,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=23655576116669
Hamilton Community Day,Hamilton City,95951,https://www.husdschools.org/domain/116
Alliance Alice M. Baxter College-Ready High,San Pedro,90731,https://www.baxterhigh.org/
Pioneer Middle,Porterville,93257,https://pioneer.portervilleschools.org/
Ranchero Middle,Hesperia,92345,https://www.rancheromiddle.org/
Kings County ROP,Hanford,93230,https://www.kingscoe.org/Page/339
Mojave River Academy - Route 66,Victorville,92595,http://www.mojaveriver.net/
Lakeside High,Lake Elsinore,92530,https://lhs.leusd.k12.ca.us/
Miramonte High,Orinda,94563,https://www.acalanes.k12.ca.us/miramonte/
Hillside High,Upland,91786,https://hhs-uusd-ca.schoolloop.com/
Sonoma County ROP,Santa Rosa,95403,https://www.cde.ca.gov/schooldirectory/details?cdscode=49745910000000
Eureka Senior High,Eureka,95501,https://ehs.eurekacityschools.org/
College and Career Advantage,San Juan Capistrano,92675,https://cca-capousd-ca.schoolloop.com/
Central Orange County CTE Partnership (CTEp),Costa Mesa,92626,https://ocde.us/EducationalServices/CareerEducation/ctep/Pages/default.aspx
Stowers(Cecil B.) Elementary,Cerritos,90703,https://www.stowerses.us/
Innovations Academy,San Diego,92131,https://innovationsacademy.org/
Emery Park Elementary,Alhambra,91803,https://www.emeryparkelementary.us/
Rock Creek Elementary,Rocklin,95765,https://rces.rocklinusd.org/
Sweetwater Secondary,Chula Vista,91910,https://sweetwatersecondarycharter.com/
La Puente Valley ROP,La Puente,91744,http://lpvrop.org/
Shasta-Trinity ROP,Redding,96001,https://www.strop.org/
Yosemite ROP,Modesto,95354,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=50746090000000
Mt. Lassen Charter,Herlong,96113,https://www.cde.ca.gov/schooldirectory/details?cdscode=18750360121657
Multicultural Learning Center,Canoga Park,91303,https://www.mlccharter.org/
Roses in Concrete,Oakland,94619,https://rosesinconcrete.org/
Crowne Hill Elementary,Temecula,92592,https://www.tvusd.k12.ca.us/CHES
Riverside County ROP,Riverside,92502,https://www.cde.ca.gov/schooldirectory/details?cdscode=33744923390028
Upper Lake High,Upper Lake,95485,https://www.ulusd.org/Domain/10
Rocklin Elementary,Rocklin,95677,https://res.rocklinusd.org/
Turlock High,Turlock,95380,https://www.turlock.k12.ca.us/ths
Accelerated Charter Elementary,Los Angeles,90037,https://www.accelerated.org/
McKinley Elementary,Gridley,95948,http://mckinley.gusd.org/
Mesa Grande Elementary,Hesperia,92345,https://www.mesagrandeelementary.org/
Donlon Elementary,Pleasanton,94588,https://donlon.pleasantonusd.net/
Chawanakee Academy Charter,O'Neals,93645,http://cac.chawanakee.k12.ca.us/
La Cuesta Continuation High,Santa Barbara,93101,https://www.niche.com/k12/la-cuesta-continuation-high-school-santa-barbara-ca/
New Day Academy,Alturas,96101,https://shastaview.org/
Monache High,Porterville,93257,https://monache.portervilleschools.org/
Magnolia Science Academy Bell,Bell,90201,https://www.greatschools.org/california/bell/25365-Magnolia-Science-Academy-Bell/
College Preparatory Middle - East County,Pine Valley,91962,https://www.cde.ca.gov/schooldirectory/details?cdscode=37682130121582
California Avenue Elementary,Riverbank,95367,https://caave-riverbank-ca.schoolloop.com/
Aspire Golden State College Preparatory Academy,Oakland,94610,https://aspirepublicschools.org/locations/bay-area/aspire-golden-state-college-preparatory-academy/
Santa Paula High,Santa Paula,93060,https://www.santapaulaunified.org/Domain/178
Sunset Ranch Elementary,Rocklin,95765,https://sres.rocklinusd.org/
Mira Costa High,Manhattan Beach,90266,https://www.miracostahigh.org/
