Talbert (Samuel E.) Middle,Huntington Beach,92646,https://talbert.fvsd.us/
Woodrow Wilson Elementary,Daly City,94014,https://www.jsd.k12.ca.us/WWilson
Coronado High,Coronado,92118,https://chs.coronadousd.net/
Grandview College Preparatory Academy,Valinda,91744,https://gcpa-hlpusd-ca.schoolloop.com/
Ridgeview High,Bakersfield,93313,https://ridgeview.kernhigh.org/
Izaak Walton Intermediate,Garden Grove,92840,https://walton.ggusd.us/
Highlands Academy,Lower Lake,95457,http://alt.konoctiusd.org/highlands-academy
Elk Hills Elementary,Tupman,93276,http://elkhills.k12.ca.us/
Pegasus High,San Jose,95133,https://pgshs.schoolloop.com/
Silver Oak Elementary,San Jose,95138,https://silveroak.eesd.org/
Tahoe Valley Elementary,South Lake Tahoe,96150,http://tahoevalley.ltusd.org/
Saul Martinez Elementary,Mecca,92254,https://smes.cvusd.us/saul-martinez-elementary
Laton High,Laton,93242,https://www.latonunified.org/1/Home
Dunham Charter,Petaluma,94952,http://dunhamsd.org/
Pioneer Headstart,Gustine,95322,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=24736190118273
Jefferson Elementary,Corona,92882,https://jefferson.cnusd.k12.ca.us/
Sandburg Middle,Glendora,91741,https://www.sandburgspartans.com/
Sanchez (George I.) Elementary,Rosemead,91770,https://sanchez.garvey.k12.ca.us/
L. R. Green Elementary,Escondido,92025,https://lrgreen.eusd.org/
John Adams Elementary,Corona,92882,https://adams.cnusd.k12.ca.us/
Corcoran Academy,Corcoran,93212,https://corcoranhs.corcoranunified.com/
Julian Elementary,Julian,92036,https://www.cde.ca.gov/schooldirectory/details?cdscode=37681636038327
Liberty Primary,Petaluma,94952,https://libertysd.org/
James Monroe Elementary,Bermuda Dunes,92203,https://www.cde.ca.gov/schooldirectory/details?cdscode=33670586109045
Price (Maude) Elementary,Downey,90240,https://web.dusd.net/price/
Cypress Elementary,Fontana,92335,https://www.fusd.net/cypress
Grant Elementary,Redding,96001,https://www.grantschoolcougars.com/
Raymond Case Elementary,Elk Grove,95624,https://blogs.egusd.net/case/
Compton Community Day Middle,Compton,90220,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19734376114441
Folsom Cordova K-8 Community Charter,Mather,95655,https://www.fcusd.org/charter
Rice (Eldridge) Elementary,Rosemead,91770,https://rice.garvey.k12.ca.us/
Kelseyville High,Kelseyville,95451,https://www.kvusd.org/khs/
Imperial Middle,La Habra,90631,https://www.lahabraschools.org/imperial
White Oak Elementary,Westlake Village,91361,https://www.lvusd.org/woes
Windrows Elementary,Etiwanda,91739,http://win.etiwanda.org/
H. Glenn Richardson,Fairfield,94533,https://www.fsusd.org/richardson
Centinela Elementary,Inglewood,90302,https://centinela.inglewoodusd.com/
Junction Elementary,Somes Bar,95568,https://www.cde.ca.gov/schooldirectory/details?cdscode=47703670000000
Columbia Elementary,Redding,96003,https://www.columbiasd.com/
Santa Lucia Elementary,King City,93930,http://www.slucia.kcusd.org/
Dunsmuir Joint Union High Community Day,Dunsmuir,96025,http://dunsmuirhigh.k12.ca.us/District/About-Our-Schools/Dunsmuir-Community-Day-School/index.html
Herman Leimbach Elementary,Sacramento,95823,http://blogs.egusd.net/leimbach/
Earlimart Community Day,Earlimart,93219,https://www.earlimart.org/o/community-day-school
Woodbury Elementary,Garden Grove,92843,https://woodbury.ggusd.us/
West Street Elementary,Corning,96021,https://wss-corning-ca.schoolloop.com/
Firebaugh High,Firebaugh,93622,http://fhs.fldusd.org/
Hermosa Valley Elementary,Hermosa Beach,90254,https://hbcsd.org/hermosa+valley/
Laguna Creek High,Elk Grove,95758,http://lchs.egusd.net/
William McKinley Elementary,Colton,92324,https://www.colton.k12.ca.us/mckinley
Ronald Reagan Elementary,Eastvale,92880,https://reagan.cnusd.k12.ca.us/
Edward Russell Elementary,Santa Ana,92704,https://www.greatschools.org/california/santa-ana/3781-Edward-Russell-Elementary-School/
Hemlock Elementary,Fontana,92336,https://www.fusd.net/Hemlock
Vernon E. Greer Elementary,Galt,95632,https://gr-gjuesd-ca.schoolloop.com/
Grand Oaks Elementary,Shasta Lake,96019,http://goes.gwusd.org/
Great Partnership Special Education Consortium,Redding,96003,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=45752670115568
Lemoore Elementary,Lemoore,93245,https://www.luesd.k12.ca.us/
Dana Gray Elementary,Fort Bragg,95437,https://sites.google.com/fbusd.us/district/schools/dana-gray-elementary
Ted Porter Elementary,Fontana,92335,https://www.fusd.net/Domain/27
Whale Gulch High,Whitethorn,95589,https://www.leggett.k12.ca.us/whale-gulch
River Heights Intermediate,Eastvale,92880,https://riverheights.cnusd.k12.ca.us/
Ulysses Grant Elementary,Colton,92324,https://www.colton.k12.ca.us/grant
River Oaks Elementary,Galt,95632,https://ro-gjuesd-ca.schoolloop.com/
Valle Verde Elementary,Bakersfield,93307,https://valleverde.gfusd.net/
Madrona Elementary,Thousand Oaks,91360,http://www.conejousd.org/madrona/
Cutler Elementary,Cutler,93615,http://cut.cojusd.org/
Igo-Ono Elementary,Igo,96047,https://igo.reddingschools.net/
Edison High,Fresno,93706,https://www.fresnounified.org/schools/edison
James Rutter Middle,Sacramento,95828,http://jrms.egusd.net/
Kings Canyon Continuation,Dinuba,93618,https://www.usnews.com/education/best-high-schools/california/districts/kings-canyon-joint-unified/kings-canyon-continuation-2407
Mark Twain Elementary,Lawndale,90260,https://mte-lesd-ca.schoolloop.com/
Lakeport Elementary,Lakeport,95453,http://www.lakeport.k12.ca.us/
Silver Creek High,San Jose,95121,https://schs.schoolloop.com/
San Pasqual High,Escondido,92025,https://www.sphsgoldeneagles.org/
Washington Elementary,El Centro,92243,https://www.washington-bears.org/
Lawrence E. Jones Middle,Rohnert Park,94928,https://ljms.crpusd.org/
Dartmouth Middle,Hemet,92544,https://dartmouth.hemetusd.org/
Nelson Elementary,La Puente,91744,https://nes-hlpusd-ca.schoolloop.com/
Curtis Creek Elementary,Sonora,95370,https://www.curtiscreekschool.com/
Niles Elementary,Fremont,94536,https://niles-fusd-ca.schoolloop.com/
Covina High,Covina,91723,https://www.c-vusd.org/Domain/21
Winchell Elementary,Fresno,93702,https://www.fresnounified.org/schools/winchell
Cordova Lane Center,Rancho Cordova,95670,https://www.fcusd.org/domain/993
Lynbrook High,San Jose,95129,https://lhs.fuhsd.org/
Ocia A. Peters Elementary,Garden Grove,92843,https://www.greatschools.org/california/garden-grove/3775-Ocia-A.-Peters-Elementary-School/
Horace Mann Elementary,Glendale,91205,https://www.gusd.net/mann
Kings Canyon Unified School District Wide Preschools,Reedley,93654,https://www.cde.ca.gov/schooldirectory/details?cdscode=10622650119800
Fernando Rivera Intermediate,Daly City,94015,https://www.jsd.k12.ca.us/FRivera
Liberty Middle,Lemoore,93245,https://www.luesd.k12.ca.us/o/lms
Pleasant Grove High,Elk Grove,95624,http://pghs.egusd.net/
Guadalupe Preschool,Guadalupe,93434,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=42692030136564
Whaley Middle,Compton,90221,https://whma-compton-ca.schoolloop.com/
Roosevelt Elementary,Compton,90221,https://rves-compton-ca.schoolloop.com/
Palm Elementary,Hacienda Heights,91745,https://pes-hlpusd-ca.schoolloop.com/
Mitchell Elementary,Garden Grove,92843,https://mitchell.ggusd.us/
Endeavour Elementary,Bakersfield,93312,https://endeavour.fruitvale.k12.ca.us/
Sierra Vista Elementary,Norco,92860,https://sierravista.cnusd.k12.ca.us/
Gorman Elementary,Gorman,93243,https://gorman.k12.ca.us/
Conejo Valley High (Continuation),Thousand Oaks,91362,https://www.conejousd.org/cvhs
Vista West Continuation High,Bakersfield,93308,https://vistawest.kernhigh.org/
Stone Avenue Elementary,Jurupa Valley,92509,https://jurupausd.org/schools/StoneAvenueElementary/Pages/Default.aspx
Norseman Elementary,Fresno,93703,https://www.fresnounified.org/schools/norseman
Farr Avenue Elementary,Escondido,92026,https://farr.eusd.org/
Cambridge Continuation High,Fresno,93727,https://www.fresnounified.org/schools/cambridge
Torrey Hills,San Diego,92130,https://www.irvinecompanyapartments.com/locations/san-diego/carmel-valley/torrey-hills.html
D. J. Sedgwick Elementary,Cupertino,95014,https://www.greatschools.org/california/cupertino/5448-D.-J.-Sedgwick-Elementary-School/
La Quinta High,La Quinta,92253,https://sites.google.com/desertsands.us/lqhsblackhawks/
Cordova Villa Elementary,Rancho Cordova,95670,https://www.fcusd.org/cve
Tierra Bonita Elementary,Lancaster,93535,https://www.eastsideusd.org/tierrabonita
Gratton Elementary,Denair,95316,http://dusd.k12.ca.us/
La Colima Elementary,Whittier,90604,https://lacolima.ewcsd.org/
Acacia Magnet School for Enriched Learning,Thousand Oaks,91360,https://www.conejousd.org/acacia
Liberty Ranch High,Galt,95632,https://www.wearelibertyranch.com/
Royal Oaks STEAM Academy (K-8),Bradbury,91008,https://www.duarteusd.org/roe
Florence E. Rata,Fresno,93711,https://www.cde.ca.gov/schooldirectory/details?cdscode=10621661030717
Heaton Elementary,Fresno,93728,https://www.fresnounified.org/schools/heaton
West Shores High,Salton City,92275,https://wshs.cvusd.us/west-shores-high-school
Burney Elementary Community Day,Burney,96013,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=45699896119382
Mission Middle,Escondido,92026,https://www.greatschools.org/california/escondido/5893-Mission-Middle-School/
Riverview Elementary,Parlier,93648,https://www.cde.ca.gov/schooldirectory/details?cdscode=10622656006837
R. I. Meyerholz Elementary,San Jose,95129,https://www.greatschools.org/california/san-jose/5441-R.-I.-Meyerholz-Elementary-School/
Auburndale Intermediate,Corona,92880,https://auburndale.cnusd.k12.ca.us/
Charles E. Mack Elementary,Sacramento,95823,http://blogs.egusd.net/mack/
Bend Elementary,Red Bluff,96080,https://www.greatschools.org/california/red-bluff/25826-Bend-Elementary-School/
La Canada High,La Canada,91011,https://www.lchsspartans.net/
Daniel Webster Elementary,Daly City,94015,https://www.jsd.k12.ca.us/DWebster
Happy Valley Elementary,Anderson,96007,https://www.hvusd.net/
PACE Academy Charter,Redding,96002,https://pace.eesd.net/
Marshall Elementary,Fowler,93625,https://www.fowlerusd.org/marshall
Annie E. Cheney Kindergarten,Coalinga,93210,https://www.cde.ca.gov/schooldirectory/details?cdscode=10621256110217
George T. Egling Middle,Colusa,95932,https://egling.colusa.k12.ca.us/
Jordan Secondary Learning Center,Garden Grove,92844,https://jordanatp.ggusd.us/
Happy Valley Community Day,Anderson,96007,https://www.hvusd.net/domain/2096
Elk Grove High,Elk Grove,95624,http://eghs.egusd.net/
Ruth O. Harris Middle,Bloomington,92316,https://www.colton.k12.ca.us/Domain/790
Fruitvale Junior High,Bakersfield,93312,https://fjh.fruitvale.k12.ca.us/
James Leitch Elementary,Fremont,94539,https://leitch.fremont.k12.ca.us/
Robert J. McGarvey Elementary,Rancho Cordova,95742,http://blogs.egusd.net/mcgarvey/
Mark Twain Special Center,Garden Grove,92840,https://marktwain.ggusd.us/
Murphy Ranch Elementary,Whittier,90603,https://murphyranch.ewcsd.org/
A. E. Arnold Elementary,Cypress,90630,https://ar.cypsd.org/
Tyrrell Elementary,Hayward,94540,https://tyr-haywardusd-ca.schoolloop.com/
Forestville Elementary,Forestville,95436,https://www.forestvilleusd.org/
Laguna Road Elementary,Fullerton,92835,https://laguna.fullertonsd.org/
Rio Vista Elementary,Fillmore,93016,https://riovista.fillmoreusd.org/
Stauffer (Mary R.) Middle,Downey,90242,https://web.dusd.net/stauffer/
Earlimart Middle,Earlimart,93219,https://www.earlimart.org/
Colton Middle,Colton,92324,https://www.colton.k12.ca.us/Domain/759
Academy of Careers and Exploration,Helendale,92342,http://helendale.ss12.sharpschool.com/schools/a_c_e_and_r_m_s_school
South Tahoe Middle,South Lake Tahoe,96150,http://stms.ltusd.org/
Woodrow Wilson Junior High,Hanford,93230,https://wilson.hanfordesd.org/
Palm Canyon,Hacienda Heights,91745,https://www.greatschools.org/california/hacienda-heights/25705-Palm-Canyon/
Maryland Avenue Elementary,La Mesa,91941,https://www.lmsvschools.org/marylandavenue/
Glenmoor Elementary,Fremont,94536,https://glenmoor.fremont.k12.ca.us/
Walnut Elementary,La Habra,90631,https://www.lahabraschools.org/walnut
Sunnyside High,Fresno,93727,https://www.fresnounified.org/schools/sunnyside
Chinese Camp Elementary,Chinese Camp,95309,https://www.cde.ca.gov/schooldirectory/details?cdscode=55723300000000
Ericson Elementary,Fresno,93703,https://www.fresnounified.org/schools/ericson
George Washington Elementary,Daly City,94014,https://www.jsd.k12.ca.us/GWashington
Pedley Elementary,Jurupa Valley,92509,https://jurupausd.org/schools/PedleyElementary/Pages/Default.aspx
Desert Garden Elementary,El Centro,92243,https://www.desertgarden.org/
Jamul Elementary,Jamul,91935,https://www.jdusd.net/JES/
Colina Middle,Thousand Oaks,91362,https://www.cde.ca.gov/schooldirectory/details?cdscode=56737596055925
Oakhills Elementary,Granite Bay,95746,http://oakhills.eurekausd.org/
Gilbert Elementary,Garden Grove,92841,https://gilbert.ggusd.us/
Sierra-Enterprise Elementary,Sacramento,95826,http://www.egusd.net/schools/elementary-schools/sierra-enterprise-elementary-school/
Kingsburg High,Kingsburg,93631,https://kingsburghigh.com/
Columbia Elementary,Bakersfield,93312,https://columbia.fruitvale.k12.ca.us/
Culver City Unified School District iAcademy,Culver City,90230,https://www.ccusd.org/iAcademy/
Whittier Elementary,Hemet,92543,https://whittier.hemetusd.org/
Juniper Elementary,Fontana,92336,https://www.fusd.net/Juniper
Glen View Elementary,Gilroy,95020,https://glenview.gilroyunified.org/
Ayer Elementary,Fresno,93727,https://www.fresnounified.org/schools/ayer
Roy Herburger Elementary,Elk Grove,95624,http://blogs.egusd.net/herburger/
Denair Elementary Charter Academy,Denair,95316,https://deca.denairusd.org/
Chaparral Academy of Technology,Fontana,92337,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36677106106702
Highland Elementary,Norco,92860,https://highland.cnusd.k12.ca.us/
Rio San Gabriel Elementary,Downey,90241,https://web.dusd.net/riosangabriel/
Del Sol Academy,Jurupa Valley,91752,https://jurupausd.org/schools/DelSolAcademy/Pages/Default.aspx
Boulder Creek Elementary,Redding,96003,https://bouldercreek.eesd.net/
Central Valley High,Shasta Lake,96019,http://cvhs.gwusd.org/
Lowell Elementary,Fresno,93701,https://www.fresnounified.org/schools/lowell
Cesar Chavez Elementary,Davis,95616,https://cesarchavez.djusd.net/
Fort Ross Elementary,Cazadero,95421,https://www.mescaz.org/
Los Altos Elementary,Hacienda Heights,91745,https://laes-hlpusd-ca.schoolloop.com/
Gateway Community Day,Shasta Lake,96019,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=45752674530176
Laguna Elementary,Petaluma,94952,https://www.lagunaschool.org/
Westlake Elementary,Daly City,94015,https://www.jsd.k12.ca.us/Westlake
Almond Tree Middle,Delano,93215,https://www.duesd.org/almond
